,customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
108,fffe43004900440032003600390031003200,Maudie Wilburn,11.0,M,HO7SVW2,unknown,Silver Membership,20160824,No,,Credit/Debit Card Offers,Desktop,FiberOptic,10:45:18,15.0,96.14,11995.93,190,393.91499999999985,Yes,No,No,Not Applicable,Poor Customer Service,4.0
109,fffe43004900440035003500310037003800,Lynn Calico,31.0,F,8AWVLE2,Town,Silver Membership,20170413,No,,Credit/Debit Card Offers,Both,WiFi,18:41:44,10.0,428.05,6325.08,280,393.91499999999985,No,Yes,No,Not Applicable,Poor Product Quality,4.0
110,fffe43004900440031003900340032003700,Jeanice Kranz,29.0,M,VLT3N4A,Town,Premium Membership,20160507,No,,Gift Vouchers/Coupons,Desktop,WiFi,10:59:38,14.0,42.48,16098.94,210,766.85,Yes,No,Yes,Solved,Poor Website,3.0
111,fffe43004900440034003900360039003100,Zoraida Magill,31.0,F,W20NHNO,City,Silver Membership,20160420,Yes,CID42557,Without Offers,Smartphone,WiFi,10:24:44,24.0,33.91,23226.43,70,762.48,No,Yes,Yes,Solved,Poor Customer Service,3.0
112,fffe43004900440031003600360035003600,Melania Rayo,11.0,F,PB5J0JP,Town,Basic Membership,20150310,No,,Gift Vouchers/Coupons,Desktop,MobileData,12:23:20,8.0,801.1099999999999,10990.31,160,393.91499999999985,Yes,No,No,Not Applicable,Poor Product Quality,5.0
113,fffe43004900440033003300300032003000,Janell Stackpole,14.0,M,0ISW03K,Town,Basic Membership,20170719,No,,Credit/Debit Card Offers,Desktop,MobileData,15:34:53,-4.0,801.1099999999999,32302.27,240,520.33,No,Yes,No,Not Applicable,Poor Customer Service,5.0
114,fffe4300490044003700350032003900,Melinda Tullius,26.0,M,ELWT1XG,City,Silver Membership,20171114,Yes,,Gift Vouchers/Coupons,Smartphone,MobileData,09:43:15,7.0,187.91,17002.23,110,700.11,No,Yes,No,Not Applicable,Too many ads,3.0
115,fffe43004900440036003100310034003400,Karoline Lamantia,62.0,M,TS6F948,unknown,Premium Membership,20160109,No,,Credit/Debit Card Offers,Desktop,MobileData,04:35:00,10.0,284.09,48305.86,Error,730.05,No,Yes,No,Not Applicable,Poor Website,3.0
117,fffe43004900440031003300350032003600,Brian Farrish,43.0,F,DTMKCNR,Village,Silver Membership,20161212,Yes,CID9864,Credit/Debit Card Offers,Smartphone,FiberOptic,20:43:54,20.0,-384.96999999999997,16186.76,80,633.22,Yes,No,No,Not Applicable,Poor Customer Service,4.0
118,fffe43004900440036003300370038003900,Selena Caines,23.0,M,ZS5JITE,Town,Gold Membership,20160317,unknown,,Gift Vouchers/Coupons,Desktop,FiberOptic,12:10:42,12.0,109.76,46102.66,80,783.03,Yes,No,No,Not Applicable,Poor Product Quality,3.0
119,fffe43004900440035003300320036003000,Gricelda Eubanks,57.0,M,CZKAGUY,Town,Gold Membership,20150830,Yes,CID11739,Gift Vouchers/Coupons,Desktop,WiFi,12:52:22,-4.0,56.63,10171.97,230,757.61,Yes,No,Yes,Solved in Followup,No reason specified,3.0
120,fffe430049004400380032003800,Luetta Summerfield,17.0,M,F0CC3JK,unknown,Gold Membership,20151112,Yes,CID27651,Gift Vouchers/Coupons,Smartphone,WiFi,22:48:57,21.0,81.15,46109.6,170,393.91499999999985,Yes,No,No,Not Applicable,No reason specified,4.0
121,fffe43004900440031003000340037003100,Roy Davies,42.0,M,MWN21KT,City,Platinum Membership,20150608,Yes,CID36216,Credit/Debit Card Offers,Smartphone,WiFi,16:48:16,10.0,801.1099999999999,31504.62,100,986.0550000000002,Yes,No,No,Not Applicable,Poor Customer Service,3.0
122,fffe43004900440032003900340033003400,Elva Alsup,21.0,F,CUNJTNM,City,Silver Membership,20160311,No,,Credit/Debit Card Offers,unknown,MobileData,08:26:10,7.0,99.95,22865.42,210,687.4398592783969,No,Yes,No,Not Applicable,No reason specified,3.0
123,fffe43004900440031003400320035003200,Dinorah Sang,46.0,M,0PSMM0P,Village,No Membership,20170316,Yes,CID31973,Credit/Debit Card Offers,Smartphone,FiberOptic,21:40:49,21.0,287.39,44809.68,270,629.6,No,Yes,No,Not Applicable,Poor Product Quality,4.0
124,fffe43004900440033003200390033003300,Michelina Linley,41.0,M,P11WJYU,unknown,Silver Membership,20161125,Yes,CID29256,Gift Vouchers/Coupons,Desktop,FiberOptic,16:58:58,-4.0,801.1099999999999,36394.44,260,630.98,Yes,Yes,Yes,Unsolved,Poor Website,4.0
125,fffe43004900440035003200300037003200,Christiana Sentell,61.0,M,YL8KDU2,City,Basic Membership,20170531,unknown,CID24876,Gift Vouchers/Coupons,Smartphone,MobileData,16:22:43,7.0,115.29,13019.31,140,393.91499999999985,Yes,No,Yes,Solved in Followup,Poor Product Quality,4.0
126,fffe43004900440032003100350039003600,Darlena Torgeson,15.0,F,JD1FCAD,City,Premium Membership,20150804,unknown,,Gift Vouchers/Coupons,Desktop,FiberOptic,08:50:18,5.0,185.05,43833.54,150,743.57,No,Yes,No,Not Applicable,Poor Product Quality,3.0
127,fffe43004900440032003900310038003900,Rufus Leclerc,56.0,M,CX2RD4O,unknown,Gold Membership,20160708,Yes,CID59245,Credit/Debit Card Offers,Desktop,MobileData,14:23:57,16.0,30.16,33886.44,50,670.11,No,Yes,No,Not Applicable,Poor Customer Service,4.0
128,fffe4300490044003400360036003800,Duane Bruneau,35.0,M,OFQV4L9,City,Gold Membership,20150326,No,,Without Offers,Both,FiberOptic,23:40:39,17.0,219.13,70247.76,30,986.0550000000002,Yes,Yes,No,Not Applicable,User Friendly Website,1.0
129,fffe4300490044003500350035003600,Vera Capote,57.0,M,J1ERM77,Town,No Membership,20150113,Yes,CID33756,Credit/Debit Card Offers,Smartphone,WiFi,17:11:02,8.0,400.35,30248.45,90,660.25,No,Yes,Yes,Unsolved,Poor Customer Service,4.0
130,fffe43004900440034003200320032003900,Haley Wymore,64.0,M,T8VRII9,Town,No Membership,20150316,No,,Credit/Debit Card Offers,Desktop,WiFi,20:56:30,20.0,49.24,39981.97,120,648.6,Yes,No,Yes,Solved,Too many ads,5.0
131,fffe43004900440032003900320039003500,Sidney Modica,21.0,M,5B2CFVS,Town,Basic Membership,20170228,Yes,CID47291,Credit/Debit Card Offers,Smartphone,MobileData,11:52:02,16.0,590.85,21919.13,140,610.24,Yes,No,Yes,Solved,Poor Product Quality,5.0
132,fffe43004900440031003000350032003400,Gertrud Bender,53.0,F,5MTFUGX,Town,Gold Membership,20170127,No,,Credit/Debit Card Offers,Smartphone,WiFi,16:36:42,22.0,801.1099999999999,34918.7,60,699.08,Yes,No,Yes,Solved in Followup,Poor Website,4.0
133,fffe43004900440034003500370032003600,Kathey Myles,26.0,M,R59QOZQ,Village,No Membership,20170626,Yes,CID37189,Credit/Debit Card Offers,Desktop,MobileData,19:47:41,16.0,138.33,8025.77,290,986.0550000000002,Yes,No,No,Not Applicable,Poor Customer Service,4.0
134,fffe43004900440034003800380031003700,William Ruder,61.0,M,B64YF5C,Town,Gold Membership,20160108,Yes,CID22912,Credit/Debit Card Offers,Smartphone,MobileData,23:11:54,7.0,516.46,45544.33,290,780.96,No,Yes,Yes,Unsolved,Too many ads,3.0
135,fffe43004900440031003100390030003600,Shawanda Hodson,30.0,M,P5QCZFI,Town,No Membership,20150428,No,,Without Offers,Desktop,FiberOptic,01:15:19,19.0,211.19,2554.48,100,622.45,Yes,Yes,Yes,Solved,Poor Website,5.0
136,fffe43004900440032003100350031003700,Carmon Wymore,38.0,M,L087S2R,Town,Gold Membership,20150813,Yes,CID12636,Gift Vouchers/Coupons,Desktop,FiberOptic,00:12:11,19.0,801.1099999999999,49037.16,60,687.4398592783969,No,Yes,No,Not Applicable,No reason specified,3.0
137,fffe43004900440033003500320032003800,Jong Benningfield,35.0,F,LO2YYBQ,City,Gold Membership,20150624,No,,Without Offers,Smartphone,FiberOptic,22:58:40,10.0,267.45,32922.76,80,701.45,No,Yes,No,Not Applicable,No reason specified,4.0
138,fffe43004900440034003300330033003500,Melania Devaney,61.0,F,863177F,unknown,No Membership,20170717,Yes,CID48064,Gift Vouchers/Coupons,Desktop,WiFi,20:14:13,22.0,34.37,3862.41,100,602.86,No,Yes,No,Not Applicable,Too many ads,5.0
139,fffe43004900440035003000380035003100,Bridget Grabert,53.0,M,O7ATCTM,City,Gold Membership,20170505,No,,Credit/Debit Card Offers,Desktop,MobileData,01:28:39,19.0,213.34,8860.9,60,671.74,Yes,No,Yes,Solved,Poor Website,4.0
140,fffe43004900440033003000380038003800,Ines Gayer,55.0,M,ZW66T5M,Town,No Membership,20171126,No,,Credit/Debit Card Offers,unknown,WiFi,05:31:13,23.0,50.48,8944.54,250,626.96,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
141,fffe43004900440031003800310037003400,Thea Pullum,23.0,M,8IEHQ76,City,Basic Membership,20160130,Yes,CID59483,Credit/Debit Card Offers,Smartphone,WiFi,06:40:31,13.0,801.1099999999999,26060.01,220,684.88,Yes,No,Yes,Solved,Poor Website,4.0
142,fffe4300490044003900360034003300,Candy Grantham,11.0,M,KYOLWFX,Town,Premium Membership,20150423,Yes,CID26778,Gift Vouchers/Coupons,Both,MobileData,14:01:27,-4.0,628.79,33199.52,220,777.94,Yes,No,Yes,No Information Available,Poor Customer Service,3.0
143,fffe43004900440033003700330038003900,Marilou Kinch,22.0,M,6RZ86VW,Town,No Membership,20171007,No,,Gift Vouchers/Coupons,unknown,MobileData,18:14:11,17.0,56.58,41050.72,150,687.4398592783969,Yes,No,Yes,Solved,Poor Website,4.0
144,fffe4300490044003700390035003600,Mariana Sutherlin,37.0,M,DS0I1ZT,Village,Silver Membership,20150204,Yes,CID62069,Gift Vouchers/Coupons,Smartphone,FiberOptic,04:23:34,11.0,172.07,23587.32,280,393.91499999999985,Yes,No,No,Not Applicable,Poor Website,4.0
146,fffe43004900440034003200330034003300,Nikki Doris,20.0,M,2Y95NFP,City,Platinum Membership,20161222,No,,Gift Vouchers/Coupons,Smartphone,MobileData,03:36:18,11.0,144.33,54420.14,50,687.4398592783969,No,Yes,No,Not Applicable,User Friendly Website,1.0
147,fffe43004900440033003100330037003500,Nichelle Piermarini,53.0,M,MQXM7MW,City,Premium Membership,20170902,Yes,CID12326,Without Offers,Both,FiberOptic,15:00:27,7.0,787.74,20129.88,120,687.4398592783969,Yes,No,Yes,Solved in Followup,Quality Customer Care,1.0
148,fffe43004900440031003400340038003900,Hilde Gilford,38.0,F,HZZ26WT,City,Basic Membership,20170524,unknown,CID32492,Gift Vouchers/Coupons,unknown,FiberOptic,17:28:17,26.0,30.49,37139.89,200,627.26,Yes,No,No,Not Applicable,Poor Customer Service,5.0
149,fffe43004900440031003500340038003200,Marlena Ortego,59.0,F,YOLS46C,City,Basic Membership,20160831,No,,Without Offers,Both,WiFi,22:42:13,8.0,400.21,33996.1,3847159929450214,697.6,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0
150,fffe43004900440035003100340035003600,Carmina Gipe,50.0,F,ZO5BVM3,Town,Gold Membership,20160226,Yes,CID34703,Credit/Debit Card Offers,Smartphone,FiberOptic,23:53:44,13.0,103.36,39610.89,100,653.12,Yes,No,Yes,Solved,Poor Customer Service,4.0
151,fffe43004900440031003500310037003100,Sallie Grabert,64.0,F,P7KUU1A,City,Silver Membership,20150330,unknown,CID50206,Credit/Debit Card Offers,Smartphone,MobileData,17:06:32,8.0,58.15,27995.24,180,687.4398592783969,Yes,No,No,Not Applicable,Poor Product Quality,3.0
152,fffe43004900440032003800340036003700,Rasheeda Cockrum,27.0,F,V73DPK8,Town,Gold Membership,20170327,Yes,CID61603,Credit/Debit Card Offers,Smartphone,WiFi,10:13:02,10.0,801.1099999999999,35895.98,210,687.4398592783969,No,Yes,No,Not Applicable,No reason specified,4.0
153,fffe43004900440033003100330031003800,Deborah Studivant,12.0,F,UBUMA9S,Town,Gold Membership,20171007,unknown,CID12643,Without Offers,Desktop,WiFi,10:55:48,9.0,412.22,1313.11,180,733.13,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
154,fffe4300490044003800360039003000,Miguelina Renfroe,29.0,F,4H6GWTF,Village,Premium Membership,20160104,Yes,,Gift Vouchers/Coupons,Smartphone,WiFi,18:36:07,19.0,222.69,18297.21,20,774.47,No,Yes,Yes,No Information Available,Products always in Stock,1.0
155,fffe43004900440034003900370036003600,Elna Jolliff,39.0,F,HHJDXST,City,Silver Membership,20160927,No,,Gift Vouchers/Coupons,Smartphone,WiFi,03:57:34,16.0,283.85,3888.65,180,959.9204100132208,Yes,No,No,Not Applicable,Products always in Stock,2.0
156,fffe43004900440034003600320035003100,Flavia Callaghan,37.0,F,FETPOEF,City,Premium Membership,20170521,unknown,CID60244,Credit/Debit Card Offers,Desktop,FiberOptic,15:51:05,17.0,136.19,6965.48,50,986.0550000000002,Yes,No,No,Not Applicable,Too many ads,3.0
157,fffe4300490044003500390031003900,Laree Martensen,37.0,F,C6JR6MZ,Town,Gold Membership,20160209,No,,Gift Vouchers/Coupons,Smartphone,WiFi,09:50:46,5.0,32.29,63097.55,12714310534412167,780.09,No,Yes,No,Not Applicable,User Friendly Website,2.0
158,fffe43004900440033003800330039003500,Josette Taube,21.0,M,37UOC7C,Town,Silver Membership,20150701,No,,Gift Vouchers/Coupons,Desktop,WiFi,10:40:52,12.0,145.45,48500.63,110,727.97,No,Yes,Yes,Solved,Poor Customer Service,3.0
159,fffe43004900440034003600300036003500,Raina Weston,64.0,F,HSKJR4V,Town,Basic Membership,20170926,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,21:30:56,10.0,313.84,23211.35,150,573.16,Yes,No,No,Not Applicable,Poor Product Quality,5.0
160,fffe43004900440034003800350037003600,Merlyn Chadwell,56.0,F,ZUA3VGF,Town,Silver Membership,20160203,unknown,CID5182,Without Offers,Smartphone,WiFi,15:52:11,11.0,254.72,28425.26,110,789.3,Yes,Yes,No,Not Applicable,No reason specified,3.0
161,fffe43004900440034003800350030003800,Danny Siers,37.0,F,4WL24BT,Town,Basic Membership,20160721,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,03:50:58,9.0,206.56,13037.39,130,616.68,Yes,No,Yes,Solved in Followup,Too many ads,5.0
162,fffe43004900440031003600370032003000,Arielle Damiani,55.0,M,2DJSDW1,Town,Basic Membership,20161007,No,,Gift Vouchers/Coupons,Smartphone,WiFi,05:53:40,21.0,51.75,27564.76,240,660.59,No,Yes,No,Not Applicable,Too many ads,5.0
163,fffe43004900440031003100390038003500,Valentina Payer,18.0,M,BXLJS7C,City,Basic Membership,20160510,Yes,CID15710,Without Offers,Smartphone,FiberOptic,03:33:17,10.0,117.9,49537.82,70,528.08,Yes,No,Yes,Solved,Poor Product Quality,5.0
164,fffe43004900440033003400390039003500,Ira Judd,27.0,F,00JB6QS,unknown,Silver Membership,20170927,unknown,CID26757,Gift Vouchers/Coupons,unknown,MobileData,03:23:24,2.0,484.45,80893.05,140,788.97,No,Yes,Yes,Unsolved,Reasonable Price,2.0
165,fffe43004900440034003700350039003700,Jeannette Griffiths,57.0,M,IZYZD2D,Town,Premium Membership,20171026,No,,Without Offers,Smartphone,WiFi,04:12:57,6.0,32.89,16340.59,1590067117833705,687.4398592783969,Yes,No,Yes,Solved in Followup,Poor Website,3.0
166,fffe43004900440033003300300036003600,Rosia Cappiello,48.0,F,3GUQMUN,City,Basic Membership,20170923,Yes,CID3745,Credit/Debit Card Offers,Desktop,MobileData,00:35:46,15.0,77.18,49448.05,50,605.23,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
167,fffe4300490044003800350036003200,Suzanna Wilmes,54.0,M,9RXEBI1,Town,Basic Membership,20160724,No,,Credit/Debit Card Offers,Desktop,WiFi,18:00:30,8.0,60.77,45095.33,1234738898757417,692.59,Yes,No,No,Not Applicable,Poor Product Quality,5.0
168,fffe43004900440031003400300031003000,Livia Richard,52.0,F,ZJAXMWS,Village,Gold Membership,20171231,No,,Without Offers,Smartphone,MobileData,08:42:23,15.0,197.85,42084.72,180,710.7,No,Yes,No,Not Applicable,Poor Customer Service,3.0
169,fffe43004900440031003100330038003300,Whitley Spicher,33.0,F,55D8U27,Town,Platinum Membership,20170920,Yes,CID25657,Without Offers,Both,MobileData,05:44:42,11.0,502.4,4714.82,240,472.8025703520018,Yes,No,No,Not Applicable,Poor Website,3.0
170,fffe43004900440032003000390033003700,Sharita Casiano,35.0,M,MOXO4A8,Town,No Membership,20170305,Yes,CID3266,Credit/Debit Card Offers,Smartphone,FiberOptic,02:47:53,6.0,33.96,6175.77,220,545.14,Yes,No,No,Not Applicable,Poor Product Quality,5.0
171,fffe43004900440032003700370032003400,Lacey Spiegel,42.0,M,VSSM0UP,City,Platinum Membership,20151006,unknown,CID1047,Without Offers,Both,MobileData,06:27:36,13.0,617.09,33226.66,170,986.0550000000002,Yes,Yes,Yes,No Information Available,Poor Product Quality,3.0
172,fffe43004900440032003000350037003100,Fabiola Moss,39.0,F,OF3LNL7,City,Gold Membership,20171027,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,20:50:56,9.0,34.93,42965.53,290,630.68,No,Yes,Yes,Solved,Poor Product Quality,4.0
173,fffe43004900440034003800320032003500,Antonio Hepler,50.0,F,YH9ZYFL,City,Gold Membership,20160615,Yes,CID2751,Without Offers,Desktop,FiberOptic,14:22:39,20.0,198.19,20710.0,100,687.4398592783969,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
174,fffe43004900440034003000330030003100,Sharita Twiford,29.0,M,0B5WG72,City,Premium Membership,20150108,Yes,CID38291,Gift Vouchers/Coupons,Desktop,WiFi,22:58:44,11.0,317.25,17951.87,170,753.97,No,Yes,No,Not Applicable,Poor Customer Service,3.0
176,fffe43004900440031003100370036003600,Francis Aumick,16.0,F,G1AHQST,City,Gold Membership,20170430,No,,Gift Vouchers/Coupons,unknown,WiFi,22:54:48,8.0,133.36,21896.63,130,644.25,Yes,No,No,Not Applicable,No reason specified,4.0
177,fffe43004900440034003900300031003800,Sandee Tome,48.0,M,NUQM3QR,unknown,Basic Membership,20151228,Yes,CID3699,Without Offers,unknown,FiberOptic,06:44:05,8.0,522.81,27264.0,110,556.79,Yes,Yes,Yes,Solved in Followup,Poor Website,5.0
178,fffe43004900440034003600370035003600,Darlena Duden,14.0,F,QK05KFG,City,No Membership,20161219,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,18:22:33,10.0,33.34,46392.24,240,582.93,Yes,No,No,Not Applicable,Poor Customer Service,5.0
179,fffe4300490044003400320037003600,Rebecka Domenech,13.0,F,LQYM49A,Village,Premium Membership,20161128,No,,Gift Vouchers/Coupons,Smartphone,FiberOptic,06:53:31,5.0,84.05,10423.83,290,986.0550000000002,No,Yes,Yes,No Information Available,No reason specified,3.0
180,fffe43004900440035003100360037003500,Chantel Girard,56.0,F,HFDQ728,Town,No Membership,20160904,Yes,CID11953,Without Offers,Desktop,WiFi,20:17:36,19.0,69.22,14117.54,120,523.54,No,Yes,Yes,Solved in Followup,Poor Website,5.0
181,fffe43004900440031003500340033003500,Barbie Cocco,64.0,F,2VRC6NG,City,Silver Membership,20160929,No,,Gift Vouchers/Coupons,Desktop,MobileData,00:50:05,14.0,32.16,67458.29,13646849550496079,764.62,Yes,No,Yes,Solved in Followup,User Friendly Website,2.0
182,fffe43004900440034003200320038003000,Ira Hollifield,47.0,M,K7YIUTQ,Town,No Membership,20150314,Yes,CID28985,Gift Vouchers/Coupons,Both,WiFi,05:39:14,20.0,692.73,18404.11,190,986.0550000000002,Yes,No,Yes,No Information Available,Poor Website,4.0
183,fffe4300490044003300350035003900,Emanuel Lamantia,46.0,F,F5T938Y,Town,Premium Membership,20150802,unknown,CID61716,Without Offers,Both,MobileData,12:24:01,12.0,261.76,15786.32,Error,704.13,No,Yes,No,Not Applicable,Poor Product Quality,3.0
184,fffe43004900440035003700350035003200,Selena Agnew,45.0,M,LU390BC,Town,Premium Membership,20170404,Yes,CID8218,Credit/Debit Card Offers,Smartphone,MobileData,17:19:41,14.0,38.65,1225.14,90,700.07,Yes,No,Yes,Unsolved,Too many ads,3.0
185,fffe43004900440033003700370038003500,Mariana Carn,60.0,F,JIA5UDD,Town,Premium Membership,20151210,Yes,CID14887,Without Offers,Smartphone,WiFi,13:12:57,16.0,182.16,43782.88,Error,761.49,No,Yes,Yes,Solved in Followup,User Friendly Website,2.0
186,fffe43004900440036003300340038003900,Mana Mattison,19.0,F,7B5M8OC,Town,Premium Membership,20160330,Yes,CID60641,Without Offers,Smartphone,FiberOptic,21:43:53,20.0,31.98,14432.03,240,730.04,Yes,No,Yes,Solved,Poor Customer Service,3.0
187,fffe43004900440035003300360034003900,Ranee Eide,21.0,F,AOHLG0V,Town,Silver Membership,20170323,No,,Credit/Debit Card Offers,unknown,MobileData,11:57:54,12.0,283.79,38527.24,260,760.53,Yes,No,Yes,No Information Available,No reason specified,3.0
188,fffe43004900440031003100310031003200,Necole Mullan,60.0,M,66DEWYB,City,Silver Membership,20150727,unknown,CID1697,Credit/Debit Card Offers,Both,MobileData,15:15:08,9.0,801.1099999999999,29872.64,80,744.29,Yes,No,Yes,Solved in Followup,Poor Customer Service,3.0
189,fffe43004900440033003500380038003500,Danny Mcnemar,32.0,M,XF40RRS,Town,Gold Membership,20171111,No,,Credit/Debit Card Offers,Smartphone,MobileData,08:07:36,17.0,329.16,37811.56,270,757.14,No,Yes,Yes,Unsolved,Poor Website,3.0
190,fffe43004900440033003600350035003300,Erich Cimino,36.0,F,2V0SZHQ,Town,Premium Membership,20171209,Yes,CID43621,Gift Vouchers/Coupons,Both,FiberOptic,11:59:47,7.0,700.63,26571.36,130,738.84,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
191,fffe4300490044003500390034003900,Mellissa Grantham,52.0,F,L5WC8WS,Town,Basic Membership,20160824,No,,Gift Vouchers/Coupons,Smartphone,WiFi,05:10:18,3.0,166.57,45964.8,170,630.0,Yes,No,Yes,No Information Available,Too many ads,5.0
192,fffe43004900440032003900340036003200,Rolf Heatherly,39.0,M,F91GV32,Town,No Membership,20161229,Yes,CID55829,Without Offers,Smartphone,FiberOptic,12:04:43,12.0,126.05,43632.02,160,594.51,Yes,No,No,Not Applicable,Poor Website,5.0
193,fffe43004900440033003400330035003100,Julius Zinck,42.0,F,609T4VI,City,Silver Membership,20160903,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,21:19:08,11.0,428.35,26483.73,140,713.42,No,Yes,No,Not Applicable,No reason specified,3.0
